Id,Sales
11770,297.89145
11771,208.83344
11772,213.59686
11773,362.9014
11774,688.9743
11775,525.19403
11776,279.24063
11777,284.65164
11778,381.1342
11779,345.00464
11780,584.43024
11781,714.19806
11782,586.16644
11783,172.04066
11784,279.8378
11785,533.34174
11786,464.1252
11787,546.4511
11788,197.3983
11789,382.51752
11790,555.362
11791,538.01306
11792,251.97101
11793,358.83615
11794,417.44348
11795,635.62177
11796,684.6291
11797,312.69366
11798,429.46964
11799,349.23825
11800,375.6823
11801,334.11072
11802,722.1993
11803,346.43356
11804,392.98187
11805,343.46234
11806,647.6167
11807,378.0661
11808,719.84454
11809,586.09406
11810,439.6387
11811,601.1694
11812,609.94434
11813,233.50648
11814,227.57335
11815,313.8063
11816,330.92014
11817,470.3014
11818,698.1978
11819,664.00433
11820,790.0033
11821,506.7075
11822,371.92938
11823,944.21576
11824,308.37015
11825,514.0032
11826,320.21524
11827,653.6743
11828,531.8469
11829,746.89233
11830,306.13516
11831,257.02536
11832,621.8389
11833,552.7275
11834,651.1048
11835,238.40181
11836,386.21573
11837,685.6991
11838,506.0729
11839,247.10358
11840,370.6126
11841,618.0118
11842,430.66272
11843,773.06415
11844,385.35574
11845,688.7246
11846,333.8209
11847,786.9699
11848,694.6121
11849,572.849
11850,351.1221
11851,337.23813
11852,397.98752
11853,673.9082
11854,260.45905
11855,647.0099
11856,653.2995
11857,650.9334
11858,205.48277
11859,589.368
11860,843.60693
11861,621.6587
11862,440.0009
11863,596.8959
11864,669.76794
11865,692.12317
11866,321.8472
11867,513.77356
11868,497.32715
11869,275.41037
11870,312.97083
11871,290.2094
11872,702.75977
11873,608.58795
11874,591.2987
11875,346.56277
11876,739.3462
11877,529.9306
11878,769.204
11879,240.1667
11880,380.6204
11881,394.31345
11882,306.4591
11883,731.1585
11884,404.5542
11885,565.45746
11886,501.87537
11887,484.9322
11888,656.44116
11889,374.0059
11890,854.0506
11891,357.2978
11892,661.02496
11893,698.8756
11894,466.39386
11895,392.7805
11896,634.8182
11897,352.48862
11898,574.63306
11899,188.20543
11900,673.0078
11901,567.35315
11902,614.0061
11903,465.9962
11904,318.9317
11905,279.48935
11906,305.33524
11907,325.87546
11908,421.48016
11909,174.01335
11910,212.38129
11911,561.3551
11912,457.9085
11913,705.12787
11914,596.61163
11915,641.39343
11916,250.02136
11917,323.55707
11918,442.22668
11919,578.56
11920,367.4934
11921,681.15924
11922,497.1268
11923,200.42427
11924,476.7495
11925,371.2729
11926,305.04736
11927,705.0216
11928,378.90207
11929,331.6936
11930,399.16492
11931,343.29892
11932,125.72325
11933,698.45154
11934,303.9268
11935,696.8697
11936,356.66373
11937,323.55878
11938,673.1105
11939,188.34053
11940,558.71405
11941,324.30405
11942,479.881
11943,342.83582
11944,710.7345
11945,715.3982
11946,194.5442
11947,693.43726
11948,449.26892
11949,518.17194
11950,704.02454
11951,263.81668
11952,310.1039
11953,412.00882
11954,484.68762
11955,188.77417
11956,438.07257
11957,181.2086
11958,328.02954
11959,275.59326
11960,188.87051
11961,281.5075
11962,919.47205
11963,444.11526
11964,624.21436
11965,810.77216
11966,415.51495
11967,389.1437
11968,198.60141
11969,627.9317
11970,598.2177
11971,331.62796
11972,573.9684
11973,338.25583
11974,446.605
11975,320.75668
11976,423.05453
11977,631.1335
11978,361.11533
11979,460.0926
11980,501.7775
11981,607.09265
11982,732.21564
11983,759.1821
11984,136.48509
11985,642.51996
11986,483.5477
11987,573.4875
11988,854.51337
11989,1014.0999
11990,875.2303
11991,665.0389
11992,576.21844
11993,205.87497
11994,704.99774
11995,470.30316
11996,612.4952
11997,320.00763
11998,272.29303
11999,525.9473
12000,281.86414
12001,431.31625
12002,494.84384
12003,902.4982
12004,674.87006
12005,866.2223
12006,435.3426
12007,837.7247
12008,172.07799
12009,1122.7723
12010,573.47705
12011,279.5072
12012,896.308
12013,689.8346
12014,509.3006
12015,301.83063
12016,512.7948
12017,695.4466
12018,463.9212
12019,212.17935
12020,967.16547
12021,1000.6655
12022,555.9372
12023,482.83783
12024,275.93198
12025,419.64023
12026,470.47006
12027,273.93
12028,372.34943
12029,891.2899
12030,977.6739
12031,380.66376
12032,612.6035
12033,370.0597
12034,701.9299
12035,381.80502
12036,270.64645
12037,806.4145
12038,315.36383
12039,287.77542
12040,958.465
12041,1008.59894
12042,613.26465
12043,376.01187
12044,358.6285
12045,543.4682
12046,321.72
12047,252.20589
12048,462.3303
12049,954.50073
12050,831.7094
12051,948.9207
12052,273.88754
12053,1152.3741
12054,345.8138
12055,477.5784
12056,549.79816
12057,917.8219
12058,500.19702
12059,184.96713
12060,472.81143
12061,367.0395
12062,461.4896
12063,306.17487
12064,758.2853
12065,458.94925
12066,674.36664
12067,389.8614
12068,353.90503
12069,868.355
12070,457.51523
12071,299.19357
12072,1040.3246
12073,768.0916
12074,681.50714
12075,538.48505
12076,372.9324
12077,1117.1361
12078,481.4276
12079,231.61676
12080,441.2428
12081,220.4747
12082,380.20172
12083,840.5805
12084,331.39984
12085,464.6518
12086,205.4622
12087,229.07547
12088,257.36374
12089,498.63245
12090,267.53964
12091,1019.62366
12092,449.93546
12093,452.19556
12094,174.19067
12095,704.8892
12096,893.2356
12097,225.76553
12098,457.7186
12099,975.3164
12100,428.22693
12101,508.1377
12102,273.1466
12103,1101.3679
12104,234.02548
12105,419.22122
12106,528.0021
12107,1036.9899
12108,393.49826
12109,241.17532
12110,217.28697
12111,1026.2441
12112,574.75336
12113,644.79913
12114,430.43588
12115,903.6131
12116,210.87126
12117,328.2976
12118,830.24805
12119,1015.70667
12120,843.2067
12121,898.3712
12122,302.79776
12123,266.1268
12124,384.98492
12125,879.48663
12126,272.1396
12127,768.7013
12128,289.212
12129,629.061
12130,188.10852
12131,264.13324
12132,287.75183
12133,617.8989
12134,302.27582
12135,929.5314
12136,967.97656
12137,202.4309
12138,1072.169
12139,331.2602
12140,663.32837
12141,234.04134
12142,670.0791
12143,945.631
12144,618.65717
12145,367.91632
12146,674.8961
12147,565.45746
12148,549.9185
12149,183.18358
12150,505.8027
12151,806.2715
12152,134.42876
12153,1131.6399
12154,1037.6493
12155,790.39594
12156,461.2223
12157,580.4991
12158,929.11127
12159,489.0386
12160,325.02005
12161,955.22784
12162,229.39804
12163,541.65674
12164,997.61304
12165,383.8799
12166,490.26907
12167,863.33124
12168,929.9982
12169,420.4071
12170,244.65192
12171,639.6522
12172,516.4127
12173,926.97345
12174,499.26172
12175,637.5824
12176,878.8658
12177,389.86304
12178,1037.3647
12179,525.4585
12180,579.6129
12181,311.7193
12182,470.8803
12183,452.254
12184,373.22736
12185,554.3669
12186,859.28375
12187,271.83688
12188,312.71558
12189,802.97
12190,831.32556
12191,1127.3705
12192,431.25394
12193,824.4303
12194,421.5302
12195,290.97916
12196,204.53894
12197,617.05444
12198,314.83554
12199,227.5269
12200,868.1687
12201,217.25548
12202,281.2684
12203,539.4421
12204,275.57565
12205,121.287285
12206,748.97156
12207,954.16174
12208,530.17474
12209,504.43607
12210,322.5747
12211,646.33673
12212,400.29214
12213,404.9564
12214,426.98032
12215,732.74585
12216,274.39423
12217,423.95883
12218,815.1122
12219,349.78607
12220,273.4362
12221,684.7976
12222,541.07745
12223,426.11487
12224,500.1999
12225,605.29126
12226,724.804
12227,405.75372
12228,1074.0464
12229,280.04242
12230,433.2803
12231,1036.5914
12232,332.29422
12233,545.59033
12234,377.1786
12235,1017.8166
12236,404.2896
12237,396.82834
12238,353.93707
12239,955.7591
12240,454.77832
12241,688.42255
12242,718.0821
12243,324.86047
12244,359.44308
12245,330.0625
12246,835.57837
12247,1066.6998
12248,283.18842
12249,504.52557
12250,582.8959
12251,269.32483
12252,766.6773
12253,273.59125
12254,362.3118
12255,313.44037
12256,659.0393
12257,369.2061
12258,410.38922
12259,897.9185
12260,815.5274
12261,409.10303
12262,1042.9122
12263,396.72922
12264,543.38245
12265,213.24902
12266,185.02094
12267,841.8083
12268,375.97208
12269,688.8813
12270,613.0836
12271,387.65802
12272,604.0054
12273,403.74536
12274,399.7573
12275,991.34314
12276,813.6862
12277,371.90988
12278,508.0231
12279,436.9431
12280,976.00684
12281,498.91284
12282,943.3701
12283,1064.1357
12284,717.4612
12285,994.7264
12286,858.23224
12287,542.35016
12288,1036.3859
12289,542.17505
12290,667.6418
12291,218.16414
12292,960.752
12293,394.13937
12294,655.41187
12295,306.23633
12296,191.84196
12297,340.8709
12298,459.60187
12299,465.07117
12300,505.37094
12301,293.2675
12302,401.15143
12303,378.575
12304,372.1735
12305,908.6784
12306,553.07947
12307,504.45
12308,322.66318
12309,500.07944
12310,909.0494
12311,508.0958
12312,909.93494
12313,918.296
12314,262.11124
12315,183.12305
12316,256.06262
12317,388.72662
12318,933.1641
12319,995.2687
12320,453.1598
12321,262.52713
12322,950.5374
12323,337.2568
12324,908.34784
12325,377.9619
12326,1047.06
12327,705.13293
12328,1058.112
12329,859.13544
12330,436.78854
12331,308.28824
12332,333.7316
12333,452.339
12334,293.81604
12335,563.19653
12336,999.36993
12337,304.7989
12338,497.30438
12339,544.5928
12340,591.5576
12341,977.72614
12342,589.49133
12343,1131.3911
12344,662.15814
12345,885.93787
12346,921.975
12347,180.66255
12348,1009.9017
12349,1040.7617
12350,1035.0342
12351,299.12198
12352,392.11017
12353,752.79156
12354,295.4491
12355,814.26337
12356,621.2983
12357,980.0894
12358,264.45587
12359,245.95483
12360,302.47754
12361,607.3266
12362,399.1687
12363,501.81244
12364,195.3116
12365,388.32776
12366,289.9874
12367,316.36362
12368,364.59564
12369,745.6344
12370,526.9382
12371,437.09732
12372,708.83105
12373,517.042
12374,376.92993
12375,916.63403
12376,825.03357
12377,149.07057
12378,320.68954
12379,467.88406
12380,336.6167
12381,517.5176
12382,313.1016
12383,669.373
12384,351.83154
12385,176.24179
12386,264.12115
12387,399.8753
12388,882.2593
12389,550.9634
12390,764.90375
12391,727.9323
12392,871.90204
12393,985.0906
12394,574.10254
12395,298.88885
12396,1072.4675
12397,637.287
12398,733.5104
12399,740.4477
12400,230.16974
12401,323.11414
12402,1047.2488
12403,255.55301
12404,731.75385
12405,430.36426
12406,159.23737
12407,621.7933
12408,931.3402
12409,660.8053
12410,939.2371
12411,365.8466
12412,440.34406
12413,906.5175
12414,193.64027
12415,952.5143
12416,859.0585
12417,1018.52106
12418,645.2605
12419,492.72943
12420,743.2121
12421,1202.4293
12422,860.3715
12423,527.2445
12424,421.03925
12425,1054.4453
12426,272.23965
12427,706.83563
12428,289.8468
12429,498.64862
12430,305.51013
12431,394.27585
12432,801.13995
12433,623.38983
12434,1033.8223
12435,467.408
12436,497.39142
12437,311.06464
12438,1114.8463
12439,1028.1304
12440,251.55228
12441,630.33136
12442,353.14963
12443,545.1176
12444,307.60297
12445,1117.3472
12446,372.3361
12447,422.44516
12448,274.2307
12449,362.19537
12450,427.12
12451,338.91245
12452,825.9905
12453,483.9659
12454,522.4198
12455,1030.8396
12456,221.91452
12457,276.42557
12458,746.51917
12459,435.95935
12460,500.6098
12461,153.362
12462,287.69736
12463,1155.006
12464,924.4477
12465,710.0269
12466,952.48883
12467,685.0961
12468,763.49426
12469,755.43884
12470,200.97244
12471,365.43634
12472,908.5731
12473,230.07196
12474,298.7068
12475,219.57588
12476,390.25604
12477,821.78534
12478,888.5228
12479,523.9866
12480,453.98404
12481,433.8294
12482,263.33417
12483,381.53094
12484,419.19482
12485,884.9326
12486,212.96013
12487,1027.8779
12488,542.8702
12489,682.39294
12490,492.25952
12491,509.11096
12492,566.9437
12493,656.8708
12494,201.7041
12495,701.08154
12496,790.7533
12497,606.6606
12498,336.30096
12499,216.41394
12500,816.8389
12501,246.70023
12502,172.29097
12503,295.10345
12504,305.47006
12505,623.19104
12506,658.5747
12507,692.1525
12508,227.94542
12509,569.47485
12510,403.9549
12511,230.31245
12512,309.2637
12513,620.86383
12514,899.80273
12515,635.83154
12516,980.9787
12517,607.8562
12518,1012.8845
12519,363.7545
12520,216.67714
12521,903.3533
12522,1042.2928
12523,650.2472
12524,445.44525
12525,412.51953
12526,272.76163
12527,193.5713
12528,1131.5055
12529,448.1497
12530,182.69133
12531,989.4357
12532,288.1738
12533,320.2525
12534,301.50424
12535,504.38965
12536,495.5612
12537,254.40915
12538,475.93274
12539,582.2481
12540,202.09633
12541,398.46204
12542,367.7672
12543,819.5911
12544,409.91867
12545,903.7066
12546,683.01245
12547,682.15125
12548,319.31653
12549,937.1975
12550,609.69574
12551,641.93195
12552,940.74493
12553,550.91113
12554,291.63757
12555,860.0647
12556,861.3132
12557,312.49347
12558,679.3282
12559,864.2209
12560,848.52844
12561,271.09995
12562,287.7997
12563,535.2699
12564,432.96948
12565,244.37384
12566,937.59985
12567,726.114
12568,405.80054
12569,515.02527
12570,566.835
12571,645.2863
12572,661.3806
12573,316.93994
12574,462.41696
12575,152.13696
12576,481.05954
12577,353.00568
12578,774.60504
12579,926.1671
12580,644.1507
12581,1113.8585
12582,428.04483
12583,986.188
12584,514.6867
12585,870.51953
12586,245.41922
12587,542.4088
12588,349.36102
12589,260.62628
12590,451.2293
12591,549.09705
12592,585.20605
12593,724.6457
12594,725.2683
12595,1029.077
12596,450.2752
12597,896.9001
12598,373.96185
12599,847.58014
12600,205.76447
12601,958.2471
12602,698.321
12603,320.0519
12604,410.896
12605,316.1906
12606,286.34586
12607,147.63907
12608,178.19391
12609,480.31506
12610,805.15924
12611,403.10535
12612,1012.63776
12613,775.1308
12614,208.97787
12615,908.2807
12616,350.65598
12617,989.77026
12618,203.7629
12619,359.2532
12620,517.3029
12621,807.48724
12622,234.98042
12623,763.712
12624,543.0846
12625,1073.5487
12626,400.31848
12627,225.19322
12628,385.99203
12629,487.5752
12630,880.20154
12631,428.8518
12632,484.445
12633,486.6236
12634,566.76746
12635,538.56903
12636,689.4807
12637,685.3477
12638,904.75867
12639,126.99094
12640,396.4051
12641,605.57996
12642,356.35434
12643,864.3742
12644,274.88544
12645,214.44493
12646,409.94254
12647,953.5095
12648,243.57764
12649,443.58405
12650,511.641
12651,464.69366
12652,1021.3974
12653,437.93558
12654,625.4392
12655,324.65204
12656,456.85095
12657,677.83167
12658,820.7898
12659,265.44357
12660,681.3915
12661,237.82207
12662,589.1011
12663,638.2754
12664,1138.0529
12665,1066.8534
12666,422.51443
12667,1030.1772
12668,744.03546
12669,380.11398
12670,496.98816
12671,221.73924
12672,614.0219
12673,283.11954
12674,1024.6033
12675,582.65356
12676,999.6664
12677,398.20694
12678,190.05745
12679,1108.5472
12680,162.62538
12681,464.619
12682,292.63022
12683,997.47986
12684,666.1608
12685,1052.1696
12686,421.0581
12687,181.1381
12688,757.7655
12689,740.08167
12690,511.84036
12691,424.99982
12692,318.33945
12693,1047.6884
12694,822.5392
12695,170.19482
12696,210.41595
12697,828.35626
12698,828.29266
12699,621.3513
12700,696.6331
12701,974.2474
12702,517.48694
12703,967.4224
12704,971.862
12705,668.58575
12706,347.82495
12707,518.32935
12708,512.8445
12709,981.7691
12710,380.06976
12711,797.82556
12712,868.06396
12713,364.47137
12714,288.50308
12715,893.51416
12716,793.3075
12717,771.8593
12718,390.9191
12719,713.01117
12720,543.53174
12721,722.94904
12722,518.837
12723,487.93896
12724,718.4259
12725,502.12003
12726,492.85706
12727,402.2202
12728,931.1617
12729,803.44104
12730,486.0144
12731,523.2305
12732,1049.8247
12733,711.2848
12734,800.17706
12735,430.67258
12736,634.7782
12737,232.63707
12738,459.71518
12739,976.8202
12740,239.8848
12741,911.2775
12742,658.9991
12743,741.10504
12744,636.73083
12745,536.1898
12746,984.52423
12747,233.06442
12748,969.9439
12749,978.9563
12750,842.9655
12751,513.8902
12752,536.45935
12753,236.66367
12754,888.608
12755,131.03143
12756,960.29767
12757,814.43616
12758,993.1529
12759,263.27304
12760,389.2547
12761,489.0083
12762,333.19604
12763,548.35394
12764,759.54535
12765,169.50761
12766,393.811
12767,479.254
12768,491.01868
12769,919.2291
12770,826.93274
12771,616.82294
12772,418.05902
12773,264.78458
12774,837.9484
12775,959.09
12776,750.37213
12777,936.85034
12778,414.36124
12779,404.32816
12780,690.41144
12781,281.53464
12782,547.39545
12783,518.6057
12784,534.3006
12785,513.61633
12786,631.2834
12787,215.189
12788,268.55527
12789,521.40967
12790,516.6674
12791,782.38043
12792,437.7777
12793,302.68604
12794,886.4995
12795,329.66254
12796,929.10596
12797,602.5176
12798,515.7089
12799,308.80893
12800,949.6676
12801,935.47815
12802,134.41556
12803,1003.65216
12804,381.6099
12805,481.59363
12806,718.0855
12807,474.73257
12808,363.35974
12809,664.29315
12810,828.8264
12811,404.0751
12812,383.93155
12813,376.63654
12814,211.73354
12815,351.46082
12816,335.19214
12817,385.67413
12818,971.21204
12819,708.4688
12820,923.1174
12821,888.37115
12822,217.72018
12823,276.4229
12824,351.86646
12825,555.51215
12826,819.96796
12827,564.55273
12828,802.107
12829,201.68736
12830,389.70117
12831,229.31503
12832,662.10034
12833,731.50964
12834,254.8138
12835,356.66644
12836,849.42145
12837,861.6019
12838,834.4281
12839,1000.97046
12840,279.2465
12841,455.4782
12842,436.4036
12843,366.03748
12844,457.7902
12845,752.43085
12846,320.2881
12847,439.06592
12848,318.52045
12849,329.933
12850,564.0907
12851,326.09213
12852,573.45276
12853,261.15335
12854,382.34903
12855,440.98157
12856,387.03577
12857,486.32993
12858,389.9071
12859,552.3518
12860,409.67657
12861,648.57007
12862,347.85248
12863,619.1462
12864,298.67175
12865,914.6474
12866,381.17197
12867,385.24384
12868,609.9319
12869,489.256
12870,454.4952
12871,486.16437
12872,445.3824
12873,541.85175
12874,625.46967
12875,260.55743
12876,534.6049
12877,617.1642
12878,509.90057
12879,626.01654
12880,394.2311
12881,446.95227
12882,307.73953
12883,177.70117
12884,462.49545
12885,618.9611
12886,786.7872
12887,312.26587
12888,336.89355
12889,292.8611
12890,686.06866
12891,248.38924
12892,214.8985
12893,313.7915
12894,230.27063
12895,390.3923
12896,633.4979
12897,821.3932
12898,552.2096
12899,569.0688
12900,287.48
12901,536.1154
12902,533.4496
12903,423.6945
12904,386.93427
12905,817.0353
12906,803.4376
12907,549.28955
12908,361.61813
12909,894.1889
12910,250.9505
12911,318.89444
12912,372.65546
12913,623.29297
12914,358.71573
12915,291.60168
12916,697.78973
12917,212.6696
12918,283.82758
12919,284.8848
12920,280.23022
12921,532.8865
12922,566.7783
12923,237.23164
12924,249.42764
12925,314.49945
12926,648.8695
12927,308.73062
12928,944.4003
12929,613.22516
12930,611.0124
12931,391.2307
12932,191.46498
12933,905.3279
12934,306.77066
12935,268.70667
12936,352.5589
12937,272.33807
12938,279.44455
12939,643.04956
12940,376.26675
12941,355.7406
12942,341.3452
12943,376.12738
12944,294.5397
12945,424.01382
12946,159.75568
12947,784.0767
12948,593.95703
12949,616.8841
12950,305.57425
12951,529.23846
12952,672.832
12953,317.92563
12954,364.61008
12955,798.6725
12956,242.71248
12957,346.8721
12958,379.23465
12959,908.739
12960,287.6802
12961,574.09705
12962,361.02786
12963,698.68207
12964,267.0432
12965,310.471
12966,297.16974
12967,708.123
12968,466.18155
12969,386.00787
12970,388.5087
12971,729.9079
12972,296.58084
12973,394.8032
12974,536.3964
12975,814.0522
12976,680.29254
12977,566.4241
12978,367.7695
12979,132.40585
12980,585.24677
12981,741.1757
12982,383.0631
12983,361.204
12984,357.45782
12985,699.3383
12986,319.79074
12987,387.17105
12988,351.91528
12989,598.6158
12990,266.16235
12991,705.3397
12992,595.8321
12993,279.93414
12994,772.52026
12995,180.86304
12996,464.6334
12997,331.53656
12998,502.73932
12999,496.0998
13000,407.06082
13001,517.134
13002,445.04272
13003,440.48077
13004,428.61078
13005,304.03363
13006,330.1823
13007,510.46814
13008,188.97745
13009,918.4199
13010,813.1029
13011,560.1172
13012,332.02145
13013,372.53854
13014,785.9547
13015,333.6509
13016,319.64163
13017,670.1628
13018,315.65884
13019,387.43127
13020,861.82544
13021,287.912
13022,427.56076
13023,680.6345
13024,731.3206
13025,240.50546
13026,415.04367
13027,398.94284
13028,391.12344
13029,578.5556
13030,367.10776
13031,408.92535
13032,498.20203
13033,221.43073
13034,809.3044
13035,274.2608
13036,488.15143
13037,337.17786
13038,316.38412
13039,284.86523
13040,471.68594
13041,412.46033
13042,596.7738
13043,346.422
13044,411.3667
13045,777.83594
13046,310.5711
13047,989.0772
13048,197.79648
13049,737.69073
13050,304.9895
13051,418.8839
13052,337.66534
13053,475.68997
13054,388.8692
13055,180.16678
13056,591.3027
13057,315.49136
13058,347.18848
13059,365.32483
13060,385.74918
13061,248.18654
13062,475.2048
13063,741.1909
13064,363.44067
13065,426.312
13066,196.30728
13067,629.14764
13068,651.9234
13069,264.3207
13070,372.79712
13071,586.61383
13072,150.10275
13073,291.18277
13074,335.02756
13075,231.63188
13076,372.5302
13077,565.2992
13078,348.44482
13079,274.04642
13080,362.78445
13081,435.51532
13082,518.4045
13083,262.58698
13084,632.8811
13085,315.61038
13086,290.35242
13087,792.1281
13088,413.3463
13089,524.1625
13090,458.5649
13091,737.1612
13092,252.2285
13093,281.25003
13094,489.2588
13095,621.7414
13096,311.00873
13097,517.44183
13098,546.8035
13099,209.17917
13100,297.98282
13101,353.0422
13102,494.89008
13103,995.7135
13104,385.19977
13105,360.33493
13106,331.16086
13107,336.2657
13108,698.9639
13109,210.84874
13110,403.33646
13111,202.03947
13112,424.1645
13113,187.7004
13114,329.98602
13115,518.651
13116,586.6074
13117,315.84494
13118,865.4597
13119,481.18
13120,442.3279
13121,169.60867
13122,308.7692
13123,741.66254
13124,345.3157
13125,517.6654
13126,442.13348
13127,299.9388
13128,396.39603
13129,304.37335
13130,404.5704
13131,809.5329
13132,341.48294
13133,312.37265
13134,412.26428
13135,469.4775
13136,636.7976
13137,274.7725
13138,782.55804
13139,710.34015
13140,600.4614
13141,871.66925
13142,636.3623
13143,376.8796
13144,768.4381
13145,435.99426
13146,318.17557
13147,344.27597
13148,779.3477
13149,286.85217
13150,456.0065
13151,367.58228
13152,300.43164
13153,279.3369
13154,344.64224
13155,282.8199
13156,384.71222
13157,359.38702
13158,456.76776
13159,294.17154
13160,440.6715
13161,539.1567
13162,500.0611
13163,400.84625
13164,379.52518
13165,286.26993
13166,489.9106
13167,342.37463
13168,660.03284
13169,801.18805
13170,331.41153
13171,329.7166
13172,342.78857
13173,583.57697
13174,789.7555
13175,698.5764
13176,302.63034
13177,455.4563
13178,840.7328
13179,333.14203
13180,753.77716
13181,293.49985
13182,882.7247
13183,422.17188
13184,808.6833
13185,822.46075
13186,309.95297
13187,217.37526
13188,299.1311
13189,412.1277
13190,118.00637
13191,456.95663
13192,801.2076
13193,446.06827
13194,435.00372
13195,383.03387
13196,487.8173
13197,789.8737
13198,371.5263
13199,981.9297
13200,520.08636
13201,706.57855
13202,777.3224
13203,327.61047
13204,595.5974
13205,821.46875
13206,686.1344
13207,353.58
13208,251.12585
13209,549.10834
13210,392.0365
13211,627.3996
13212,386.33914
13213,568.6464
13214,403.0202
13215,148.38068
13216,378.31027
13217,432.68756
13218,345.05627
13219,388.86084
13220,285.0061
13221,283.47632
13222,375.34137
13223,447.77844
13224,303.6181
13225,315.6998
13226,473.03918
13227,427.58136
13228,692.484
13229,439.32434
13230,260.8835
13231,731.87915
13232,310.69196
13233,252.68077
13234,426.91638
13235,308.36838
13236,268.69653
13237,387.982
13238,453.81586
13239,397.78925
13240,208.68501
13241,180.30522
13242,374.32294
13243,257.00037
13244,659.93964
13245,368.47726
13246,586.42224
13247,356.35468
13248,523.37305
13249,806.1815
13250,497.78174
13251,395.2871
13252,820.3371
13253,474.0899
13254,595.65027
13255,678.6473
13256,371.15482
13257,366.43146
13258,847.01166
13259,477.11224
13260,506.3358
13261,424.88675
13262,293.09747
13263,442.3813
13264,567.2022
13265,564.0692
13266,754.7594
13267,266.62967
13268,323.41656
13269,499.4058
13270,334.6219
13271,799.58624
13272,591.7845
13273,680.48883
13274,312.72617
13275,450.62274
13276,552.5668
13277,885.6228
13278,391.29526
13279,241.3266
13280,326.4492
13281,891.3983
13282,325.65952
13283,493.62283
13284,532.6273
13285,445.3656
13286,365.61566
13287,237.35588
13288,644.5
13289,385.0497
13290,778.2778
13291,551.2278
13292,355.04578
13293,147.87544
13294,547.92456
13295,864.72174
13296,320.81848
13297,463.42374
13298,255.58517
13299,441.13214
13300,309.68292
13301,771.007
13302,265.93005
13303,404.1462
13304,373.3532
13305,278.1533
13306,228.9762
13307,215.81737
13308,591.2565
13309,738.6559
13310,364.93326
13311,854.59973
13312,334.84277
13313,373.11865
13314,444.88507
13315,353.74356
13316,372.8645
13317,272.50967
13318,357.87277
13319,826.4341
13320,533.5241
13321,557.51624
13322,842.04034
13323,468.42273
13324,486.9105
13325,256.99033
13326,371.15643
13327,198.30417
13328,573.4139
13329,270.06067
13330,309.49576
13331,354.16702
13332,487.94873
13333,740.3965
13334,690.85535
13335,361.20056
13336,225.17776
13337,438.13293
13338,291.9562
13339,416.22784
13340,527.6721
13341,606.5588
13342,371.84976
13343,792.77014
13344,437.85352
13345,397.91333
13346,346.21408
13347,378.72235
13348,502.73715
13349,508.52213
13350,306.41718
13351,473.80695
13352,347.59415
13353,562.5194
13354,276.14008
13355,147.42787
13356,632.80444
13357,390.61258
13358,300.53552
13359,366.93344
13360,251.9733
13361,432.4217
13362,495.50757
13363,465.35977
13364,321.94653
13365,364.53342
13366,205.94115
13367,254.32278
13368,359.2039
13369,546.8578
13370,692.0519
13371,380.56232
13372,861.02405
13373,523.44116
13374,891.62915
13375,244.7141
13376,331.85117
13377,611.6686
13378,610.78955
13379,422.533
13380,301.59082
13381,311.04224
13382,376.88464
13383,372.68088
13384,757.5986
13385,338.7717
13386,260.47955
13387,825.46484
13388,362.72113
13389,394.8958
13390,377.5046
13391,470.91132
13392,392.7698
13393,335.86044
13394,332.53973
13395,558.4019
13396,315.02942
13397,303.85666
13398,261.06982
13399,313.69083
13400,306.75195
13401,688.81494
13402,505.03754
13403,455.57248
13404,236.21945
13405,701.6842
13406,491.59735
13407,272.50174
13408,656.24304
13409,325.64383
13410,360.00122
13411,613.5466
13412,646.19403
13413,339.14523
13414,489.26114
13415,291.9147
13416,658.77167
13417,438.5903
13418,190.64024
13419,303.99072
13420,634.28955
13421,299.77838
13422,818.51044
13423,547.84326
13424,253.85378
13425,433.17642
13426,497.81543
13427,539.46625
13428,472.21436
13429,218.62422
13430,372.02536
13431,135.86679
13432,445.4527
13433,525.76404
13434,429.06415
13435,605.7541
13436,427.99237
13437,897.8706
13438,581.71747
13439,567.6397
13440,366.80643
13441,758.55396
13442,274.85687
13443,302.8951
13444,245.86818
13445,391.8711
13446,508.15634
13447,494.5242
13448,347.6182
13449,641.5097
13450,429.4985
13451,788.9748
13452,264.9235
13453,652.2822
13454,216.41559
13455,685.1631
13456,363.17352
13457,795.4199
13458,861.5896
13459,185.18405
13460,295.582
13461,145.9044
13462,477.4878
13463,200.38203
13464,296.5127
13465,376.06656
13466,536.3522
13467,480.95267
13468,687.13666
13469,633.3841
13470,317.65042
13471,637.16876
13472,157.93098
13473,643.0535
13474,281.73514
13475,295.27417
13476,443.5781
13477,419.98853
13478,374.55344
13479,593.71436
13480,432.55658
13481,852.8497
13482,231.67982
13483,339.51755
13484,272.5423
13485,358.7631
13486,317.39517
13487,400.75644
13488,380.97482
13489,275.62637
13490,535.0326
13491,361.65588
13492,571.8032
13493,287.82526
13494,507.64172
13495,213.58943
13496,219.21622
13497,442.70413
13498,365.34766
13499,557.7587
13500,172.32933
13501,342.075
13502,622.02454
13503,521.20605
13504,291.49228
13505,343.0319
13506,398.44153
13507,591.7145
13508,744.7571
13509,282.13885
13510,505.17914
13511,264.78748
13512,336.20013
13513,454.70416
13514,296.62143
13515,346.21606
13516,282.6837
13517,403.40686
13518,512.6491
13519,449.30963
